                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                 0.5333,                0.35189,                 0.9171,                0.94012,                0.94119,                 0.9729,                 0.8392,                0.61994,                0.40085,                0.88818,              0.0067924,              0.0067924,              0.0067924
                     84,                0.53835,                0.34258,                0.91763,                0.94292,                0.91683,                0.97046,                0.83891,                0.62283,                0.39493,                0.88581,              0.0067528,              0.0067528,              0.0067528
                     85,                0.52195,                0.34157,                0.91293,                0.94533,                0.95087,                0.97719,                0.83712,                0.62485,                0.37783,                0.88961,              0.0067132,              0.0067132,              0.0067132
                     86,                0.53209,                0.34824,                0.91765,                0.92805,                0.94052,                0.97028,                0.83545,                0.63432,                0.37903,                0.88826,              0.0066736,              0.0066736,              0.0066736
                     87,                 0.5193,                0.33979,                0.91611,                0.94043,                0.96075,                0.97529,                0.83449,                0.63403,                0.36708,                0.89173,               0.006634,               0.006634,               0.006634
                     88,                0.53764,                0.35116,                0.92067,                0.93787,                0.95592,                0.97435,                0.84282,                 0.6241,                0.37865,                0.88739,              0.0065944,              0.0065944,              0.0065944
                     89,                0.53091,                0.34351,                 0.9121,                0.91873,                0.95965,                0.97166,                0.83562,                0.61871,                0.38566,                0.88369,              0.0065548,              0.0065548,              0.0065548
                     90,                 0.5347,                0.34008,                0.91287,                0.95173,                0.94423,                0.97963,                0.84683,                0.61305,                0.36688,                0.88429,              0.0065152,              0.0065152,              0.0065152
                     91,                0.52729,                0.34482,                0.91634,                0.71844,                0.92693,                0.91985,                0.78328,                0.68302,                0.96448,                0.93927,              0.0064756,              0.0064756,              0.0064756
                     92,                0.51818,                0.33762,                0.90962,                0.94853,                0.95746,                0.96654,                0.83022,                0.62055,                0.38514,                0.88464,               0.006436,               0.006436,               0.006436
                     93,                0.51133,                0.34087,                0.91234,                0.94147,                0.95207,                0.97028,                0.83979,                 0.6231,                0.38159,                0.88892,              0.0063964,              0.0063964,              0.0063964
                     94,                0.51288,                 0.3326,                0.91079,                0.92558,                0.93582,                0.97251,                0.84175,                0.60966,                0.38999,                0.88175,              0.0063568,              0.0063568,              0.0063568
                     95,                0.50712,                0.33137,                0.90895,                0.92314,                0.94326,                0.97045,                0.83406,                0.62197,                0.39822,                0.89327,              0.0063172,              0.0063172,              0.0063172
                     96,                0.51311,                0.33709,                0.91548,                0.93657,                0.96359,                 0.9841,                 0.8471,                0.62277,                0.33464,                0.88489,              0.0062776,              0.0062776,              0.0062776
                     97,                0.51369,                0.33366,                0.91188,                0.94765,                0.96053,                0.97524,                 0.8391,                0.63755,                0.36487,                0.88691,               0.006238,               0.006238,               0.006238
                     98,                0.51838,                0.33604,                0.91604,                0.94672,                 0.9464,                0.97612,                0.83703,                0.62029,                0.36249,                0.88461,              0.0061984,              0.0061984,              0.0061984
                     99,                0.51781,                0.33317,                0.90937,                0.94527,                0.96149,                0.97705,                0.84416,                0.61016,                0.36185,                0.88468,              0.0061588,              0.0061588,              0.0061588
                    100,                0.52888,                0.34037,                0.91508,                0.93338,                0.96357,                0.97852,                 0.8379,                0.62092,                0.37087,                0.89382,              0.0061192,              0.0061192,              0.0061192
                    101,                0.51033,                0.34027,                0.90968,                0.94722,                0.95302,                 0.9711,                0.83519,                0.61384,                 0.3752,                0.88514,              0.0060796,              0.0060796,              0.0060796
                    102,                0.50597,                0.33261,                0.90673,                0.92724,                0.95863,                0.97798,                0.83597,                0.63653,                 0.3872,                0.90547,                0.00604,                0.00604,                0.00604
                    103,                0.51642,                0.33509,                0.91035,                 0.9479,                0.95121,                0.97447,                0.84266,                0.61494,                0.36975,                0.88849,              0.0060004,              0.0060004,              0.0060004
                    104,                0.50063,                0.32427,                0.90491,                0.85734,                 0.8949,                0.96286,                0.82545,                0.61543,                0.52998,                0.89296,              0.0059608,              0.0059608,              0.0059608
                    105,                0.50953,                0.33348,                0.90998,                0.93578,                0.95992,                0.97475,                0.84987,                0.60014,                0.36088,                0.88082,              0.0059212,              0.0059212,              0.0059212
                    106,                0.49205,                0.31858,                0.90224,                0.95514,                0.97334,                0.98089,                0.84342,                 0.6304,                0.34804,                0.89439,              0.0058816,              0.0058816,              0.0058816
                    107,                0.50355,                0.31737,                0.90329,                0.94269,                0.95747,                0.97786,                0.84744,                0.60659,                0.35983,                 0.8808,               0.005842,               0.005842,               0.005842
                    108,                0.49411,                0.32362,                0.90559,                0.90896,                0.93943,                0.97588,                0.83864,                0.61975,                0.36545,                0.89479,              0.0058024,              0.0058024,              0.0058024
                    109,                0.49067,                0.31789,                0.89953,                0.95176,                0.92336,                0.97314,                0.83766,                0.62399,                0.36925,                0.89319,              0.0057628,              0.0057628,              0.0057628
                    110,                0.49652,                0.31942,                0.90564,                 0.8799,                0.94283,                0.97038,                0.84426,                0.59345,                0.39822,                0.87525,              0.0057232,              0.0057232,              0.0057232
                    111,                0.49427,                0.32165,                0.89788,                0.94371,                0.93116,                0.97419,                0.85131,                0.58968,                0.35091,                0.87461,              0.0056836,              0.0056836,              0.0056836
                    112,                 0.4923,                0.32218,                0.90369,                0.94976,                 0.9554,                0.97463,                0.84926,                0.59835,                0.36137,                0.87069,               0.005644,               0.005644,               0.005644
                    113,                0.48917,                0.31236,                0.90179,                0.94225,                0.95561,                0.97624,                0.84781,                0.59088,                0.35253,                0.87259,              0.0056044,              0.0056044,              0.0056044
                    114,                0.49334,                0.31749,                 0.9046,                0.92123,                0.94052,                0.97203,                0.84859,                 0.5988,                0.35862,                0.87497,              0.0055648,              0.0055648,              0.0055648
                    115,                0.49013,                0.31114,                0.90249,                0.92843,                0.95411,                 0.9759,                0.84268,                0.60413,                0.36004,                0.87655,              0.0055252,              0.0055252,              0.0055252
                    116,                0.49827,                 0.3211,                0.90457,                 0.9418,                0.95304,                0.97543,                0.84545,                0.61384,                0.34326,                0.88588,              0.0054856,              0.0054856,              0.0054856
                    117,                0.48828,                0.31503,                0.90066,                0.91867,                0.95272,                0.97235,                0.84073,                0.62429,                0.36656,                0.89978,               0.005446,               0.005446,               0.005446
                    118,                0.49089,                0.30789,                0.90732,                0.93712,                0.92833,                0.97192,                0.83951,                0.62652,                0.36375,                0.89511,              0.0054064,              0.0054064,              0.0054064
                    119,                0.48933,                0.31325,                0.90158,                0.92123,                0.92551,                0.97504,                0.84454,                0.60385,                0.34843,                0.87751,              0.0053668,              0.0053668,              0.0053668
                    120,                0.48453,                0.30655,                0.89948,                0.94296,                0.96523,                0.97848,                0.85241,                0.60099,                0.34212,                0.87556,              0.0053272,              0.0053272,              0.0053272
                    121,                0.48953,                  0.311,                0.89961,                0.94733,                0.94579,                0.97949,                0.84537,                0.60458,                0.34183,                0.87891,              0.0052876,              0.0052876,              0.0052876
                    122,                0.48684,                0.31583,                0.90281,                0.93502,                0.94848,                0.97295,                0.84107,                0.61472,                0.36939,                0.88448,               0.005248,               0.005248,               0.005248
                    123,                0.48548,                0.31252,                0.89734,                0.93218,                0.96784,                 0.9788,                0.85415,                0.60021,                0.34948,                0.87139,              0.0052084,              0.0052084,              0.0052084
                    124,                0.48916,                0.31078,                0.89827,                0.93115,                0.95304,                0.97752,                0.84963,                0.61252,                0.35607,                0.89006,              0.0051688,              0.0051688,              0.0051688
                    125,                0.48329,                0.30791,                0.89406,                0.94226,                0.96366,                0.97785,                0.84015,                0.61715,                 0.3462,                 0.8843,              0.0051292,              0.0051292,              0.0051292
                    126,                0.48207,                0.30958,                0.89636,                0.94917,                0.95525,                0.97669,                0.84709,                0.61693,                0.36165,                0.88839,              0.0050896,              0.0050896,              0.0050896
                    127,                0.46908,                 0.3022,                0.89601,                0.95292,                0.95589,                0.97642,                0.84561,                0.61325,                0.35564,                0.87942,                0.00505,                0.00505,                0.00505
                    128,                0.47767,                0.30638,                0.89311,                0.95313,                0.96085,                0.97912,                0.84602,                0.62617,                0.34974,                0.88465,              0.0050104,              0.0050104,              0.0050104
                    129,                0.46297,                0.29698,                0.89149,                0.93526,                0.95525,                0.97761,                0.84963,                0.61178,                0.35449,                   0.88,              0.0049708,              0.0049708,              0.0049708
                    130,                0.46992,                0.30132,                0.89309,                0.95726,                0.94335,                0.97713,                0.84877,                0.59917,                0.33933,                0.87411,              0.0049312,              0.0049312,              0.0049312
                    131,                 0.4624,                0.29225,                0.88699,                0.93824,                0.96117,                0.97397,                0.84257,                 0.6126,                0.35149,                 0.8791,              0.0048916,              0.0048916,              0.0048916
                    132,                0.46599,                0.29313,                0.89165,                0.94528,                0.94427,                0.97554,                0.85525,                0.59518,                 0.3428,                0.86935,               0.004852,               0.004852,               0.004852
                    133,                0.46266,                0.29024,                0.89098,                0.96055,                0.95643,                0.97821,                0.85809,                 0.5937,                 0.3435,                0.87224,              0.0048124,              0.0048124,              0.0048124
                    134,                0.46504,                0.29626,                0.89381,                0.95781,                0.93609,                0.97751,                0.85687,                0.59789,                0.34097,                0.87924,              0.0047728,              0.0047728,              0.0047728
                    135,                0.46707,                0.29859,                0.89628,                0.96075,                0.94456,                0.97814,                0.85743,                0.59059,                0.33207,                0.87162,              0.0047332,              0.0047332,              0.0047332
                    136,                0.46711,                 0.2962,                0.89172,                0.94121,                0.96228,                0.97613,                0.85371,                0.59628,                0.34709,                0.87577,              0.0046936,              0.0046936,              0.0046936
                    137,                0.46809,                0.29494,                0.89555,                0.95882,                0.93432,                0.97831,                0.84815,                0.60116,                0.32426,                0.88499,               0.004654,               0.004654,               0.004654
                    138,                0.46228,                 0.2893,                0.89471,                  0.948,                0.95437,                0.97395,                0.84973,                0.60382,                0.33498,                0.87668,              0.0046144,              0.0046144,              0.0046144
                    139,                0.46267,                0.28717,                0.89063,                0.94422,                0.95678,                 0.9773,                 0.8523,                0.59827,                0.34356,                0.87148,              0.0045748,              0.0045748,              0.0045748
                    140,                0.47415,                0.29272,                0.89544,                 0.9646,                 0.9489,                0.97583,                0.85093,                0.59987,                 0.3364,                 0.8692,              0.0045352,              0.0045352,              0.0045352
                    141,                0.45739,                0.28932,                 0.8852,                0.96062,                0.95833,                0.97851,                0.85518,                0.60488,                0.34068,                0.87194,              0.0044956,              0.0044956,              0.0044956
                    142,                0.45271,                0.28521,                0.88372,                0.95443,                0.95055,                0.97612,                0.85639,                0.60463,                 0.3525,                0.87561,               0.004456,               0.004456,               0.004456
                    143,                0.46088,                0.29404,                0.88887,                0.94497,                0.96059,                0.97722,                0.84918,                0.59275,                0.34984,                0.87249,              0.0044164,              0.0044164,              0.0044164
                    144,                0.45848,                0.29154,                0.88655,                0.93695,                0.97225,                0.97472,                 0.8504,                0.59387,                0.35327,                0.86696,              0.0043768,              0.0043768,              0.0043768
                    145,                0.45828,                0.28474,                0.88781,                0.92446,                0.96962,                0.97978,                0.85605,                0.59261,                0.34893,                0.86651,              0.0043372,              0.0043372,              0.0043372
