                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                0.53905,                0.34502,                 0.9205,                0.92339,                0.97561,                0.97402,                0.83811,                0.62813,                0.37717,                0.88799,              0.0067528,              0.0067528,              0.0067528
                     85,                0.52593,                0.34204,                0.91809,                0.92332,                0.97116,                0.97005,                0.83614,                0.62283,                0.36871,                0.88414,              0.0067132,              0.0067132,              0.0067132
                     86,                0.53586,                0.34959,                0.92307,                0.92827,                0.97011,                0.97317,                 0.8363,                 0.6377,                0.36251,                0.88744,              0.0066736,              0.0066736,              0.0066736
                     87,                0.52094,                 0.3319,                0.91695,                0.92192,                0.96588,                0.97357,                0.83486,                0.62601,                0.35551,                0.89087,               0.006634,               0.006634,               0.006634
                     88,                0.53601,                0.34872,                0.92283,                0.95155,                0.94653,                0.97116,                0.83827,                0.62099,                0.37003,                0.87504,              0.0065944,              0.0065944,              0.0065944
                     89,                0.52166,                0.33902,                0.91084,                0.94494,                  0.963,                0.97406,                0.84158,                0.61523,                 0.3676,                0.88467,              0.0065548,              0.0065548,              0.0065548
                     90,                0.51758,                0.33149,                0.90792,                0.93137,                0.97431,                0.97346,                0.83931,                0.63096,                0.37306,                0.89225,              0.0065152,              0.0065152,              0.0065152
                     91,                0.52695,                0.33748,                0.91541,                0.94812,                0.95019,                0.97555,                0.83897,                0.63018,                0.37963,                0.89354,              0.0064756,              0.0064756,              0.0064756
                     92,                0.52206,                0.33216,                 0.9139,                0.93587,                0.93101,                0.97261,                0.83538,                0.62612,                0.41448,                0.88919,               0.006436,               0.006436,               0.006436
                     93,                0.52023,                0.33406,                0.91282,                0.95083,                0.95644,                0.97408,                0.84638,                0.60677,                0.37963,                0.87934,              0.0063964,              0.0063964,              0.0063964
                     94,                0.51123,                 0.3268,                0.91196,                0.95071,                0.93816,                 0.9774,                0.84852,                0.61345,                 0.3676,                0.88726,              0.0063568,              0.0063568,              0.0063568
                     95,                0.50498,                0.32479,                 0.9098,                 0.9435,                0.96656,                0.96958,                0.84614,                0.60676,                0.37077,                0.88083,              0.0063172,              0.0063172,              0.0063172
                     96,                0.51184,                0.32919,                 0.9176,                0.94444,                0.95175,                0.97849,                0.85051,                0.61394,                0.33842,                0.87438,              0.0062776,              0.0062776,              0.0062776
                     97,                0.51318,                0.32694,                 0.9127,                  0.935,                0.95964,                0.97793,                0.84659,                 0.6245,                0.36826,                0.88561,               0.006238,               0.006238,               0.006238
                     98,                0.51445,                0.32722,                0.91696,                0.93179,                0.95614,                0.97418,                0.83849,                0.61539,                0.37273,                0.88473,              0.0061984,              0.0061984,              0.0061984
                     99,                0.51985,                0.33095,                0.90995,                0.93554,                0.95506,                0.97507,                0.85039,                0.61284,                0.35126,                0.88968,              0.0061588,              0.0061588,              0.0061588
                    100,                0.52711,                0.33466,                0.91725,                0.95049,                0.95058,                0.97657,                0.85124,                0.60454,                0.35627,                0.88163,              0.0061192,              0.0061192,              0.0061192
                    101,                0.51427,                0.33087,                0.91264,                0.93669,                0.94801,                0.97431,                0.85221,                0.61437,                0.37121,                0.88662,              0.0060796,              0.0060796,              0.0060796
                    102,                0.50856,                0.33269,                 0.9093,                 0.9444,                0.94095,                  0.975,                 0.8428,                 0.6175,                0.38459,                0.88722,                0.00604,                0.00604,                0.00604
                    103,                0.51385,                0.32694,                0.91139,                 0.9485,                0.95224,                0.97308,                 0.8399,                0.62533,                0.36608,                0.89548,              0.0060004,              0.0060004,              0.0060004
                    104,                0.50961,                0.32248,                0.91075,                0.95193,                0.95138,                0.97883,                0.85032,                 0.6169,                0.35211,                0.89014,              0.0059608,              0.0059608,              0.0059608
                    105,                0.51584,                0.32729,                0.91144,                0.95115,                0.95614,                0.97248,                0.83639,                0.62765,                0.36315,                0.89875,              0.0059212,              0.0059212,              0.0059212
                    106,                0.48976,                0.31062,                0.90271,                0.92277,                0.96053,                0.97084,                0.84219,                0.60147,                0.37283,                0.87756,              0.0058816,              0.0058816,              0.0058816
                    107,                0.50264,                0.31661,                0.90404,                0.94461,                 0.9593,                0.97611,                0.84983,                0.62008,                0.36629,                   0.89,               0.005842,               0.005842,               0.005842
                    108,                0.49513,                0.32136,                0.90517,                  0.936,                 0.9525,                 0.9732,                0.84743,                0.61246,                0.36544,                0.88872,              0.0058024,              0.0058024,              0.0058024
                    109,                 0.4917,                0.31114,                0.90229,                0.93236,                0.96668,                0.97447,                0.84919,                0.60783,                0.36768,                0.87969,              0.0057628,              0.0057628,              0.0057628
                    110,                0.49428,                0.31509,                0.90606,                0.97034,                0.92917,                0.97381,                0.85619,                0.59195,                0.36713,                 0.8703,              0.0057232,              0.0057232,              0.0057232
                    111,                0.49657,                  0.317,                0.90082,                0.95902,                0.94716,                0.97559,                0.85507,                0.59834,                0.34456,                0.87313,              0.0056836,              0.0056836,              0.0056836
                    112,                0.48428,                0.30933,                0.90387,                0.93943,                0.94367,                0.96834,                0.83741,                0.60783,                0.38596,                0.87935,               0.005644,               0.005644,               0.005644
                    113,                0.48062,                0.30787,                 0.9008,                0.94546,                0.94659,                0.97194,                 0.8431,                0.60433,                0.39364,                0.87908,              0.0056044,              0.0056044,              0.0056044
                    114,                0.49693,                0.31664,                0.90564,                0.93991,                0.95928,                0.96965,                   0.84,                0.61129,                0.36955,                0.88501,              0.0055648,              0.0055648,              0.0055648
                    115,                0.48982,                0.31038,                0.90136,                0.93034,                0.95962,                0.96959,                0.84342,                0.59721,                0.36639,                0.87966,              0.0055252,              0.0055252,              0.0055252
                    116,                0.49345,                0.31595,                0.90563,                0.94753,                0.94769,                0.97532,                0.84623,                0.61536,                0.34726,                0.88814,              0.0054856,              0.0054856,              0.0054856
                    117,                0.48976,                0.31143,                0.90034,                0.95186,                0.94737,                0.97546,                0.85403,                0.61451,                0.34725,                0.88102,               0.005446,               0.005446,               0.005446
                    118,                0.48645,                0.30495,                0.90757,                0.95876,                0.95455,                0.97731,                0.85262,                0.60411,                0.32966,                0.88144,              0.0054064,              0.0054064,              0.0054064
                    119,                0.49126,                0.31219,                0.90163,                 0.9562,                0.94661,                0.97561,                0.85433,                0.59488,                0.34613,                0.87467,              0.0053668,              0.0053668,              0.0053668
                    120,                0.48732,                0.30281,                0.90159,                0.95084,                0.93981,                0.97487,                0.84979,                0.60278,                0.37431,                0.88305,              0.0053272,              0.0053272,              0.0053272
                    121,                0.48621,                0.30752,                0.89849,                0.93363,                0.96075,                0.97645,                0.84352,                0.61774,                0.35931,                0.89044,              0.0052876,              0.0052876,              0.0052876
