                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    119,                 0.5425,                0.35595,                0.92103,                 0.9368,                0.96562,                0.97263,                0.83241,                0.64912,                0.38328,                0.89033,             0.00076692,             0.00076692,             0.00076692
                    120,                0.53033,                0.33685,                0.91077,                0.92831,                0.95694,                0.97148,                0.83507,                0.62934,                0.39429,                0.87874,             0.00076126,             0.00076126,             0.00076126
                    121,                 0.5502,                0.35637,                0.90863,                0.94001,                0.96639,                0.97582,                0.83966,                0.63731,                0.39481,                0.88405,              0.0007556,              0.0007556,              0.0007556
                    122,                0.53266,                0.35418,                 0.9195,                0.92491,                0.95923,                0.97566,                0.83079,                0.62929,                0.38574,                 0.8819,             0.00074994,             0.00074994,             0.00074994
                    123,                0.53572,                0.35268,                0.91656,                0.95377,                0.94801,                0.97574,                0.83549,                0.63557,                0.38955,                0.89473,             0.00074428,             0.00074428,             0.00074428
                    124,                0.53364,                0.35278,                0.91362,                0.95383,                0.94352,                0.97745,                0.84019,                0.61174,                 0.3868,                0.87894,             0.00073862,             0.00073862,             0.00073862
                    125,                0.52675,                 0.3448,                0.91224,                0.97729,                0.94271,                0.97528,                0.83943,                0.60783,                0.37688,                 0.8693,             0.00073296,             0.00073296,             0.00073296
                    126,                0.54365,                0.34968,                0.91687,                0.94965,                0.96545,                0.97278,                 0.8277,                0.61509,                0.38101,                0.87995,              0.0007273,              0.0007273,              0.0007273
                    127,                0.54333,                0.33904,                0.91892,                0.92467,                0.97807,                0.97645,                0.84123,                0.61589,                0.37105,                0.87957,             0.00072164,             0.00072164,             0.00072164
                    128,                0.54647,                0.34251,                0.91878,                0.93057,                0.97785,                0.97549,                0.84249,                0.62788,                0.39218,                0.87749,             0.00071599,             0.00071599,             0.00071599
                    129,                0.54238,                0.35599,                0.91694,                0.92246,                0.97074,                0.97438,                0.83668,                0.61755,                0.39335,                0.88198,             0.00071033,             0.00071033,             0.00071033
                    130,                0.53191,                0.35655,                0.91559,                0.94036,                0.96746,                0.97743,                0.83699,                0.61087,                0.38604,                0.87752,             0.00070467,             0.00070467,             0.00070467
                    131,                 0.5197,                0.32287,                 0.9065,                0.94478,                0.96562,                0.97604,                0.84849,                 0.6243,                0.37144,                0.87775,             0.00069901,             0.00069901,             0.00069901
                    132,                0.51685,                0.34781,                0.91406,                0.95264,                 0.9693,                0.97737,                0.83949,                0.61114,                0.38266,                0.87768,             0.00069335,             0.00069335,             0.00069335
                    133,                0.52138,                 0.3378,                0.91365,                0.93443,                0.97368,                0.97789,                0.84108,                0.61489,                0.37682,                0.88453,             0.00068769,             0.00068769,             0.00068769
